EMIS Code,SchoolName,Year,Gender,LEVEL,District,Tehsil,UCName,BuildingOwnerShip,TotalLand_Allocated,Year of Estbalishment,Year of Construction,Covered_Area,UnCovered_Area,UnCovered_Area_Premis,Whole Building Needs Reconstruction,No of Class Room Need Reconstruction,No of Other Room Need Reconstruction,No of Class Room Need Repair,No of Other Room Need Repair,HT Office,Science Lab,Staff Room,Library,Hostel Availability,Hostel Capacity,Hostel Rooms,Clerk Room,Play Ground/Area,Play Area,No of Pakka Class Rooms,No. Of Pakka Other Rooms,No. of Kacha Class Rooms,No of Kacha Other Rooms,CCTVCameras,ExaminationHall,Ramp Access at Entrance,Ramp Access in Building,Ramp at Toilet,School Name,School Level,Union Council Name,Desks Two Seater Useable,Desks Two Seater Un-Useable,Desks Two Seater New Required,Desks Three Seater Useable,Desks Three Seater Un-Useable,Desks Three Seater New Required,Desk Benches Useable,Desk Benches Un-Useable,Desk Benches New Required,Student Chairs Useable,Student Chairs Un-Useable,Student Chairs New Required,Tablet Chairs Useable,Tablet Chairs Un-Useable,Tablet Chairs New Required,Jute Tats Useable,Jute Tats Un-Useable,Jute Tats New Required,Fans Useable,Fans Un-Useable,Fans New Required,total_teachers,avg_bps_teachers,qualified_teachers,total_non_teachers,Presentbalance,Fund Recieved from Govt in This Year,is_critical
60799,GHS KHARI NO.1,2024-25,Boys,High,MOHMAND,AMBAR,AMBAR,Govt,104.0,2007.0,2003.0,46.0,58.0,58.0,No,0.0,0.0,0.0,0.0,Yes,Available/NotEquipped,Yes,Not Available,No,0,0,Yes,No,Not Available,7,5,0,0,No,No,No,No,No,GHS KHARI NO.1,High,AMBAR,65,10,40,0,0,0,75,0,30,0,0,0,62,16,50,0,0,0,44,0,0,7.0,15.285714285714286,0.0,5.0,871809.0,0.0,1
60800,GPS KASORAI TAMANZAI,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,1989.0,1988.0,8.0,32.0,32.0,No,0.0,0.0,3.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,0,0,0,No,No,No,No,No,GPS KASORAI TAMANZAI,Primary,PANDIALI,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,12,2.0,13.5,0.0,1.0,22312.0,0.0,1
60801,GPS AJMAL TAMANZAI,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,20.0,1994.0,1993.0,5.0,15.0,15.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,Yes,No,No,GPS AJMAL TAMANZAI,Primary,PANDIALI,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,10,0,0,2.0,13.5,0.0,1.0,621.0,0.0,1
60802,GPS AMNO KHEL TAMANZAI,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,30.0,1986.0,1985.0,5.0,25.0,25.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS AMNO KHEL TAMANZAI,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,6,2.0,15.0,0.0,1.0,4281.0,0.0,1
60803,GPS HAYAT KHAN KORE TAMANZAI,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,12.0,1983.0,1982.0,5.0,7.0,7.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS HAYAT KHAN KORE TAMANZAI,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,0,0,0,0,6,3.0,14.0,0.0,1.0,2204673.0,0.0,1
60804,GPS TAMASH KORE,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,1987.0,1985.0,6.0,34.0,34.0,No,2.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS TAMASH KORE,Primary,PANDIALI,0,0,113,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,8,2.0,15.0,0.0,1.0,2352.0,0.0,1
60805,GPS KHADI KHEL TAMANZAI,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,44.0,1986.0,1985.0,17.0,35.0,35.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,0,0,0,No,No,Yes,Yes,Yes,GPS KHADI KHEL TAMANZAI,Primary,PANDIALI,0,0,70,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,36,0,0,2.0,15.0,0.0,1.0,499.0,0.0,1
60806,GPS YAKH DHAND TAMANZAI,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,1994.0,1992.0,17.0,31.0,31.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,2,0,0,No,No,Yes,Yes,Yes,GPS YAKH DHAND TAMANZAI,Primary,PANDIALI,0,0,70,0,0,0,0,0,70,0,0,0,0,0,0,2,0,0,32,0,0,2.0,14.0,0.0,1.0,499.0,0.0,1
60807,GPS TORA GARAI TAMANZAI,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,1976.0,1984.0,5.0,35.0,35.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS TORA GARAI TAMANZAI,Primary,PANDIALI,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,4,0,2,1.0,15.0,0.0,1.0,0.0,0.0,1
60808,GPS ATTA ULLAH KORE DAG TAMANZAI,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,1984.0,1983.0,6.0,34.0,34.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,Yes,No,No,GPS ATTA ULLAH KORE DAG TAMANZAI,Primary,PANDIALI,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,4,2,0,2.0,13.5,0.0,1.0,500.0,0.0,1
60809,GPS GULA NOOR,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,16.0,1975.0,1978.0,5.0,11.0,11.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS GULA NOOR,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,51,0,111,0,0,0,8,0,6,2.0,13.5,0.0,1.0,710.0,0.0,1
60810,GPS ASAL KHAN KILLI,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,34.0,1973.0,1975.0,5.0,29.0,29.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,Yes,Yes,No,GPS ASAL KHAN KILLI,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,2,3,3,1.0,15.0,0.0,1.0,2871.0,0.0,1
60811,GPS HASSANI KORE,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,18.0,1975.0,1975.0,5.0,13.0,13.0,No,0.0,0.0,1.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,0,0,0,No,No,No,No,No,GPS HASSANI KORE,Primary,PANDIALI,0,0,0,31,0,0,0,0,0,0,0,0,0,0,29,2,0,0,6,0,0,3.0,13.333333333333334,0.0,1.0,957.0,0.0,1
60812,GPS DARRA ZAHIR KHAN,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,30.0,1989.0,1988.0,5.0,25.0,25.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS DARRA ZAHIR KHAN,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,0,0,0,0,4,6,2.0,13.5,0.0,1.0,341.0,160000.0,1
60813,GPS MARAI KORE,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,24.0,1988.0,1992.0,5.0,19.0,19.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,Yes,GPS MARAI KORE,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,30,0,70,2,0,0,0,0,0,2.0,13.5,0.0,1.0,91.0,0.0,1
60814,GPS DARRA BURHAN KHEL NO. 2,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,1976.0,1980.0,5.0,35.0,35.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS DARRA BURHAN KHEL NO. 2,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,4,2,4,2.0,15.0,0.0,1.0,692.0,0.0,1
60815,GPS GARDAI,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,1981.0,1988.0,40.0,20.0,20.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,6,0,0,0,No,No,No,Yes,Yes,GPS GARDAI,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,24,0,0,2.0,13.5,0.0,1.0,6095.0,0.0,0
60816,GPS GARANG NO. 2,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,1981.0,1980.0,5.0,35.0,35.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS GARANG NO. 2,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,42,0,30,0,0,0,6,0,2,2.0,13.5,0.0,,16178.0,0.0,1
60817,GGMS KOTA TRAP,2024-25,Girls,Middle,MOHMAND,AMBAR,AMBAR,Govt,40.0,2007.0,2007.0,20.0,20.0,20.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,8,0,0,No,No,No,No,No,GGMS KOTA TRAP,Middle,AMBAR,0,0,0,0,0,0,0,0,0,0,0,0,17,0,50,0,0,10,17,0,0,1.0,15.0,0.0,2.0,0.0,0.0,1
60818,GGPS SHIN SARI LACHI,2024-25,Girls,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,30.0,2016.0,1998.0,10.0,20.0,20.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,1,0,0,No,No,No,No,No,GGPS SHIN SARI LACHI,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,11,0,60,0,0,5,0,0,6,,,,1.0,0.0,0.0,1
60819,GGPS MARAI KORE,2024-25,Girls,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,42.0,1992.0,1990.0,10.0,32.0,32.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,6,0,0,No,No,No,No,No,GGPS MARAI KORE,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,0,0,10,7,0,7,2.0,15.0,0.0,1.0,29000.0,0.0,1
60820,GGPS GARANG,2024-25,Girls,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,100.0,1996.0,1994.0,15.0,85.0,85.0,No,0.0,0.0,0.0,4.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,4,4,0,0,No,No,No,No,No,GGPS GARANG,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,20,12,0,0,1.0,12.0,0.0,2.0,17000.0,0.0,1
60821,GGPS GUL BAD SHAH,2024-25,Girls,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,1990.0,2003.0,10.0,20.0,20.0,No,0.0,2.0,2.0,2.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,6,0,0,No,No,No,No,No,GGPS GUL BAD SHAH,Primary,PANDIALI,5,0,10,0,0,0,5,0,10,0,0,0,30,0,20,0,0,10,0,0,10,2.0,12.0,0.0,2.0,0.0,0.0,1
60822,GGPS MUSA KORE,2024-25,Girls,Primary,MOHMAND,AMBAR,AMBAR,Govt,100.0,2000.0,2000.0,20.0,40.0,40.0,No,0.0,0.0,1.0,1.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,6,0,0,No,No,No,No,No,GGPS MUSA KORE,Primary,AMBAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,5,0,0,8,1.0,12.0,0.0,2.0,0.0,0.0,1
60823,GGPS SURKHA KORE,2024-25,Girls,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,20.0,1996.0,1995.0,10.0,10.0,10.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,2,0,0,No,No,No,No,No,GGPS SURKHA KORE,Primary,PANDIALI,0,0,67,0,0,0,0,0,0,0,0,0,20,0,114,0,0,10,2,0,6,2.0,15.0,0.0,2.0,98811.0,0.0,1
60824,GGPS SRA SHAH GULAB JAN,2024-25,Girls,Primary,MOHMAND,PANDIALI,PANDIALI,Adjusted,40.0,1994.0,1993.0,20.0,20.0,20.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,3,0,0,No,No,No,No,No,GGPS SRA SHAH GULAB JAN,Primary,PANDIALI,0,0,83,0,0,0,0,0,0,0,0,0,0,0,165,0,0,10,0,0,10,2.0,13.5,0.0,2.0,0.0,0.0,1
60825,GGPS SANGAR NADIR KORE,2024-25,Girls,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,40.0,1994.0,1989.0,15.0,26.0,0.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,4,1,0,0,No,No,Yes,Yes,Yes,GGPS SANGAR NADIR KORE,Primary,HALIMZAI,0,0,150,0,0,0,0,0,150,0,0,0,0,0,135,0,0,20,12,0,0,3.0,14.0,0.0,2.0,0.0,0.0,1
60826,GGPS ISMAIL SHER,2024-25,Girls,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,72.0,1995.0,1994.0,25.0,47.0,47.0,No,0.0,0.0,4.0,2.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,4,2,0,0,No,No,No,No,No,GGPS ISMAIL SHER,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,200,0,48,0,0,20,0,12,10,2.0,13.5,0.0,2.0,0.0,0.0,1
60827,GGPS TAMASH KORE,2024-25,Girls,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,1987.0,1986.0,10.0,30.0,30.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,2,0,0,No,No,No,No,No,GGPS TAMASH KORE,Primary,PANDIALI,10,0,62,0,0,0,10,0,0,0,0,0,0,0,124,0,0,10,0,2,6,2.0,14.0,0.0,2.0,0.0,0.0,1
60828,GMPS MUHAMMAD IKRAM MANORAI,2024-25,Boys,Mosque,MOHMAND,PRANG GHAR,PRANG GHAR,Donated,40.0,2007.0,,2.0,38.0,38.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,0,0,2,0,No,No,No,No,No,GMPS MUHAMMAD IKRAM MANORAI,Mosque,PRANG GHAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0,0,2,1.0,12.0,0.0,,0.0,0.0,1
60829,GPS MIAN MANDI,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,36.0,1989.0,1986.0,9.0,27.0,27.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS MIAN MANDI,Primary,HALIMZAI,0,0,61,0,0,0,0,0,0,0,0,0,30,0,91,10,0,0,0,0,6,2.0,13.5,0.0,1.0,0.0,0.0,1
60830,GPS M-BAHADAR KHAN (KHWAIZAI) ZANAWAR CHEENA,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,40.0,2003.0,2002.0,5.0,35.0,35.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS M-BAHADAR KHAN (KHWAIZAI) ZANAWAR CHEENA,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,6,1.0,12.0,0.0,1.0,66851.0,0.0,1
60831,GPS HAMID KHAN,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,36.0,1958.0,1986.0,6.0,30.0,30.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS HAMID KHAN,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,5,0,0,0,0,0,2.0,13.5,0.0,,499.0,0.0,1
60832,GGPS SAID MAHMOOD JAN AHMADI KOR,2024-25,Girls,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,1998.0,2009.0,20.0,20.0,20.0,No,0.0,0.0,0.0,2.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,6,0,0,No,No,No,No,No,GGPS SAID MAHMOOD JAN AHMADI KOR,Primary,PANDIALI,0,0,0,30,0,0,0,0,0,0,0,0,0,0,20,0,0,10,6,0,6,1.0,12.0,0.0,1.0,0.0,0.0,1
60833,GPS BIRA SHAH KASHMALAI,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,2000.0,2007.0,17.0,31.0,31.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,6,0,0,0,No,No,Yes,Yes,Yes,GPS BIRA SHAH KASHMALAI,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,200,0,250,0,0,0,30,0,0,1.0,15.0,0.0,1.0,127877.0,0.0,1
60834,GPS SAGI PAYAN,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,40.0,2002.0,1995.0,22.0,29.0,29.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,0,0,0,No,No,Yes,Yes,Yes,GPS SAGI PAYAN,Primary,SAFI,5,0,0,0,0,0,5,0,0,0,0,0,176,0,0,3,0,10,36,0,0,2.0,13.5,0.0,1.0,12238.0,0.0,0
60835,GPS MASOOD KHEL BACHA KANDAW,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,40.0,1978.0,1978.0,18.0,31.0,31.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,2,0,0,No,No,Yes,Yes,Yes,GPS MASOOD KHEL BACHA KANDAW,Primary,SAFI,0,0,41,0,0,0,0,0,0,0,0,0,0,0,82,0,0,10,32,0,0,2.0,13.5,0.0,,0.0,0.0,1
60836,GPS GARANG NO.1,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,15.0,1975.0,1975.0,5.0,10.0,10.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS GARANG NO.1,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,50,0,52,0,0,0,0,0,10,2.0,13.5,0.0,1.0,870.0,0.0,1
60837,GGPS JALAT KORE,2024-25,Girls,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,30.0,1993.0,1992.0,15.0,15.0,15.0,No,0.0,2.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,3,0,0,No,No,No,No,No,GGPS JALAT KORE,Primary,HALIMZAI,30,0,45,0,0,0,30,0,0,0,0,0,0,0,90,0,0,10,10,0,5,3.0,14.0,0.0,2.0,354239.0,0.0,1
60838,GPS SAGI  BALA NO.2,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,50.0,1994.0,1993.0,16.0,34.0,34.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,0,0,0,No,No,No,No,No,GPS SAGI  BALA NO.2,Primary,SAFI,0,0,30,0,0,10,0,0,30,5,0,25,0,0,25,0,0,10,10,0,0,3.0,13.0,0.0,1.0,4906.0,0.0,1
60839,GPS GHULAI GHANAM SHAH MUSA KHEL,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,40.0,1998.0,1996.0,6.0,34.0,34.0,Yes,,,2.0,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS GHULAI GHANAM SHAH MUSA KHEL,Primary,KHWEZAI,0,0,10,0,0,0,0,0,10,0,0,0,35,0,0,4,0,0,0,0,10,1.0,12.0,0.0,1.0,10690.0,0.0,1
60840,GPS UCHKO SURAN DARA,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,31.0,1995.0,1994.0,9.0,22.0,22.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,0,0,0,No,No,Yes,No,No,GPS UCHKO SURAN DARA,Primary,KHWEZAI,0,0,5,0,0,0,0,0,5,0,0,0,45,0,20,0,0,5,0,0,16,2.0,13.5,0.0,1.0,14404.0,0.0,1
60841,GPS DAWAI KHAN,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,38.0,1994.0,1995.0,8.0,30.0,30.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS DAWAI KHAN,Primary,SAFI,0,0,30,0,0,0,0,0,30,0,0,40,0,0,40,0,0,0,4,4,4,2.0,13.5,0.0,1.0,500.0,0.0,1
60842,GPS CHINARI NO.1,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,34.0,1976.0,1982.0,5.0,29.0,29.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS CHINARI NO.1,Primary,SAFI,0,0,20,0,0,0,0,0,20,0,0,20,25,0,20,2,0,5,0,0,10,2.0,15.0,0.0,1.0,500.0,0.0,1
60843,GGPS NAVEY DHAND,2024-25,Girls,Primary,MOHMAND,PRANG GHAR,PRANG GHAR,Govt,30.0,2020.0,2010.0,10.0,30.0,30.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,2,0,0,0,No,No,Yes,No,No,GGPS NAVEY DHAND,Primary,PRANG GHAR,0,0,32,0,0,0,0,0,32,0,0,0,0,0,0,0,4,0,0,0,0,2.0,13.5,0.0,1.0,0.0,0.0,1
60844,GPS DIN MUHAMMAD BAKHMAL SHAH NO.1,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,40.0,1995.0,1996.0,30.0,25.0,25.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,0,0,0,No,No,Yes,Yes,Yes,GPS DIN MUHAMMAD BAKHMAL SHAH NO.1,Primary,SAFI,0,0,20,0,0,0,0,0,20,0,0,0,30,0,40,0,0,6,30,0,0,3.0,14.0,0.0,1.0,0.0,0.0,1
60845,GPS CHINARI NO.2,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,32.0,1972.0,1976.0,6.0,26.0,26.0,No,0.0,0.0,0.0,8.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS CHINARI NO.2,Primary,SAFI,0,0,20,0,0,10,0,0,20,0,0,0,10,2,50,0,0,2,6,0,0,1.0,15.0,0.0,1.0,499.0,0.0,1
60846,GPS GONGAT JOHAR,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,50.0,1995.0,1994.0,21.0,39.0,39.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,2,0,0,No,No,Yes,Yes,Yes,GPS GONGAT JOHAR,Primary,SAFI,0,0,10,0,0,0,0,0,10,0,0,20,0,0,30,0,0,5,32,0,0,2.0,13.0,0.0,,89.0,0.0,1
60847,GMS BAHADAR KALAI,2024-25,Boys,Middle,MOHMAND,KHWEZAI,KHWEZAI,Govt,60.0,1995.0,2006.0,20.0,40.0,40.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,1,0,0,No,No,No,No,No,GMS BAHADAR KALAI,Middle,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,20,3,30,0,0,0,15,0,5,3.0,15.333333333333334,0.0,2.0,277572.0,0.0,1
60848,GPS CHAMAR KAND NO.1,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,95.0,1982.0,1985.0,30.0,80.0,80.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,0,0,0,No,No,Yes,Yes,Yes,GPS CHAMAR KAND NO.1,Primary,SAFI,0,0,10,0,0,10,0,0,10,0,0,20,0,0,20,0,0,10,35,0,0,1.0,16.0,0.0,1.0,500.0,0.0,1
60849,GPS KHAZINA MASUD NO.2 (ZINAT),2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,27.0,1994.0,1994.0,5.0,22.0,22.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS KHAZINA MASUD NO.2 (ZINAT),Primary,SAFI,0,0,30,0,0,0,0,0,0,0,0,0,10,0,59,3,0,0,10,0,2,2.0,15.5,0.0,1.0,0.0,0.0,1
60850,GPS CHAMAR KAND NO.2,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,40.0,1982.0,1984.0,5.0,35.0,35.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS CHAMAR KAND NO.2,Primary,SAFI,0,0,10,0,0,10,0,0,10,33,0,10,0,0,0,0,0,10,0,0,0,1.0,12.0,0.0,1.0,500.0,0.0,1
60851,GPS SAID KHAN KORE NO.1,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,40.0,1974.0,1975.0,20.0,30.0,30.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,0,0,0,No,No,Yes,Yes,Yes,GPS SAID KHAN KORE NO.1,Primary,SAFI,0,0,20,0,0,5,0,0,20,0,0,20,0,0,0,0,0,10,36,0,0,2.0,14.5,0.0,1.0,9102.0,0.0,1
60852,GPS AMRAI KORE NO.2,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,42.0,1974.0,1985.0,4.0,38.0,38.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS AMRAI KORE NO.2,Primary,SAFI,0,0,150,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,10,0,0,2.0,13.5,0.0,1.0,57.0,0.0,1
